smiles,mol,tpsa,mol_w,qed,HBA,HBD,logP,MR
Oc1ccc2CC3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)C(=O)\C(C[C@@]35O)=C\c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FDB10>,70.0,429.19400834400074,0.7335847043044706,5,2,3.2189000000000023,119.59960000000001
CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291433FDB70>,150.70000000000002,519.3420695400011,0.36005526389778836,5,4,1.7112000000000023,139.01549999999995
CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291433FDBD0>,150.70000000000002,519.3420695400011,0.36005526389778836,5,4,1.7112000000000023,139.01549999999995
CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291433FDC30>,150.70000000000002,519.3420695400011,0.36005526389778836,5,4,1.7112000000000023,139.01549999999995
Brc1ccc2C(=O)C(=O)C=Cc2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FDC90>,34.14,235.9472915,0.6480849496389218,2,0,2.2277000000000005,52.51350000000001
Brc1ccc2C(=O)C(=O)C=Cc2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FDCF0>,34.14,235.9472915,0.6480849496389218,2,0,2.2277000000000005,52.51350000000001
Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FDD50>,63.35,380.2099927560008,0.5938295079592366,4,2,4.468820000000004,111.93190000000004
CC(=O)OC1CC2CCC1(C)C2(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291433FDDB0>,26.3,196.14632988,0.6027050642944551,2,0,2.7643000000000013,54.783000000000044
CC(=O)OC1CC2CCC1(C)C2(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291433FDE10>,26.3,196.14632988,0.6027050642944551,2,0,2.7643000000000013,54.783000000000044
N[C@@H](Cc1ccc(cc1)B(O)O)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FDE70>,103.78,209.085938264,0.44320670899853837,5,4,-1.6792,55.58280000000001
N[C@@H](Cc1ccc(cc1)B(O)O)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FDED0>,103.78,209.085938264,0.44320670899853837,5,4,-1.6792,55.58280000000001
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FDF30>,124.44000000000001,384.1968856800007,0.46304615262258836,6,4,0.36059999999999964,105.00950000000005
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FDF90>,124.44000000000001,384.1968856800007,0.46304615262258836,6,4,0.36059999999999964,105.00950000000005
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE030>,124.44000000000001,384.1968856800007,0.46304615262258836,6,4,0.36059999999999964,105.00950000000005
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE090>,124.44000000000001,384.1968856800007,0.46304615262258836,6,4,0.36059999999999964,105.00950000000005
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE0F0>,124.44000000000001,384.1968856800007,0.46304615262258836,6,4,0.36059999999999964,105.00950000000005
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(cc2)C(C)(C)C)nc(nc1OCCO)-c1ncccn1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE150>,145.64999999999998,551.1838546480009,0.29391506545829377,10,2,4.2039000000000035,144.65729999999982
COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE1B0>,82.88,529.1647451480007,0.3788289261994078,8,1,5.190380000000005,143.35569999999984
COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE210>,82.88,529.1647451480007,0.3788289261994078,8,1,5.190380000000005,143.35569999999984
C(COc1ccc2OCOc2c1)CN1CCN(CC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE270>,34.17,340.1786926280007,0.7553714858558689,5,0,3.006400000000001,97.77200000000005
C(COc1ccc2OCOc2c1)CN1CCN(CC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE2D0>,34.17,340.1786926280007,0.7553714858558689,5,0,3.006400000000001,97.77200000000005
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE330>,44.81,417.24162723200084,0.5586861605105136,4,1,4.180600000000003,127.16220000000004
CC(C)CC1NC(=O)C(NC(=O)C2CCCN2C(=O)C(CC(O)=O)NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE390>,189.79999999999998,610.3114976840012,0.2675903039235103,7,6,0.8310000000000057,161.00629999999975
CCCC[C@@H](NC(=O)[C@@H](Cc1cn(C(=O)OC)c2ccccc12)NC(=O)[C@H](CC(C)(C)C)NC(=O)N1[C@@H](C)CCC[C@H]1C)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE3F0>,159.07,641.3788489720016,0.25862359420000663,8,4,4.820000000000003,175.47289999999958
CCCC[C@@H](NC(=O)[C@@H](Cc1cn(C(=O)OC)c2ccccc12)NC(=O)[C@H](CC(C)(C)C)NC(=O)N1[C@@H](C)CCC[C@H]1C)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE450>,159.07,641.3788489720016,0.25862359420000663,8,4,4.820000000000003,175.47289999999958
Cc1nn(C)c2OC(N)=C(C#N)C(c12)c1ccc(cc1)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE4B0>,76.86,334.1041456960004,0.8696917780689977,5,1,2.9655000000000005,78.68640000000003
Cc1nn(C)c2OC(N)=C(C#N)C(c12)c1ccc(cc1)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE510>,76.86,334.1041456960004,0.8696917780689977,5,1,2.9655000000000005,78.68640000000003
O=C1c2ccccc2-c2c(NCCc3ccccc3)c(=O)[nH]c3cccc1c23,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE570>,61.96,366.1368278160005,0.49570587199001526,3,2,4.394100000000003,112.07290000000003
CC(C)(C)c1ccc2cc(C#N)c(cc2c1)C#N,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE5D0>,47.58,234.115698448,0.6940477618169868,2,0,3.8806600000000024,72.07800000000003
COC(=O)c1ccc2n(CCCc3ccccc3)c(NC(=O)c3ccccc3)nc2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE630>,73.22,413.17394159600065,0.4455509053891264,5,1,4.708000000000004,120.23070000000003
COC(=O)c1ccc2n(CCCc3ccccc3)c(NC(=O)c3ccccc3)nc2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE690>,73.22,413.17394159600065,0.4455509053891264,5,1,4.708000000000004,120.23070000000003
C[C@H]1CCC\C=C\[C@@H]2C[C@H](O)C[C@H]2[C@H](O)\C=C\C(=O)O1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE6F0>,66.76,280.1674592480007,0.5256552133252202,4,2,1.9624,75.91260000000003
C[C@H]1CCC\C=C\[C@@H]2C[C@H](O)C[C@H]2[C@H](O)\C=C\C(=O)O1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE750>,66.76,280.1674592480007,0.5256552133252202,4,2,1.9624,75.91260000000003
C[C@H]1CCC\C=C\[C@@H]2C[C@H](O)C[C@H]2[C@H](O)\C=C\C(=O)O1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE7B0>,66.76,280.1674592480007,0.5256552133252202,4,2,1.9624,75.91260000000003
CCCC[C@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@H](NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC1=O)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE810>,376.46999999999997,1024.5242843760018,0.03630091771911897,12,14,-0.4393300000000005,271.4185999999997
Cc1c(nc2ccc(F)cc2c1C(O)=O)-c1ccc(cc1)-c1ccccc1F,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE870>,50.190000000000005,375.10708516000045,0.4883408069110824,3,1,5.853620000000003,104.22730000000003
CC(C)(C)OC(=O)c1ncn-2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc-21,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE8D0>,64.43,417.0688036000006,0.6598271345520079,5,0,3.8808000000000034,99.44400000000002
CC(C)(C)OC(=O)c1ncn-2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc-21,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE930>,64.43,417.0688036000006,0.6598271345520079,5,0,3.8808000000000034,99.44400000000002
CC[N+](C)(C)Cc1ccccc1Br,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE990>,0.0,242.05388806409,0.7156100675468327,0,0,3.0454000000000017,60.495400000000046
CC[N+](C)(C)Cc1ccccc1Br,<rdkit.Chem.rdchem.Mol object at 0x00000291433FE9F0>,0.0,242.05388806409,0.7156100675468327,0,0,3.0454000000000017,60.495400000000046
O=c1ccc2ccc(OCCCCN3CCN(CC3)c3cccc4sccc34)cc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FEA50>,48.57,433.1823981040008,0.42845507847371234,5,1,4.724000000000004,129.77570000000006
COc1cc(OC)c(\C=C\S(=O)(=O)Cc2ccc(OC)c(OP(O)(O)=O)c2)c(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FEAB0>,137.82,474.07495456600054,0.4944495093008235,10,2,2.778200000000002,113.42190000000004
COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1)N1CCC(CC1)N1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FEB10>,85.85999999999999,583.2591377980011,0.35219218777282013,9,2,5.090000000000005,166.43689999999958
COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1)N1CCC(CC1)N1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FEB70>,85.85999999999999,583.2591377980011,0.35219218777282013,9,2,5.090000000000005,166.43689999999958
CCN(CC)c1ccc(cc1)C(c1ccccc1)=C1C=CC(C=C1)=[N+](CC)CC,<rdkit.Chem.rdchem.Mol object at 0x00000291433FEBD0>,6.25,385.2638254760909,0.5335131251851574,1,0,5.954000000000007,127.0964000000001
Brc1c(NC2=NCCN2)ccc2nccnc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433FEC30>,62.2,291.0119574200003,0.8405283183567285,5,2,1.7633999999999999,71.16540000000002
Brc1c(NC2=NCCN2)ccc2nccnc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433FEC90>,62.2,291.0119574200003,0.8405283183567285,5,2,1.7633999999999999,71.16540000000002
Brc1c(NC2=NCCN2)ccc2nccnc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433FECF0>,62.2,291.0119574200003,0.8405283183567285,5,2,1.7633999999999999,71.16540000000002
Brc1c(NC2=NCCN2)ccc2nccnc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433FED50>,62.2,291.0119574200003,0.8405283183567285,5,2,1.7633999999999999,71.16540000000002
Brc1c(NC2=NCCN2)ccc2nccnc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433FEDB0>,62.2,291.0119574200003,0.8405283183567285,5,2,1.7633999999999999,71.16540000000002
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(cc12)S(N)(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FEE10>,118.79999999999998,383.06433377200057,0.6441091760572241,7,2,0.08690000000000075,87.36170000000004
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(cc12)S(N)(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FEE70>,118.79999999999998,383.06433377200057,0.6441091760572241,7,2,0.08690000000000075,87.36170000000004
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(cc12)S(N)(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FEED0>,118.79999999999998,383.06433377200057,0.6441091760572241,7,2,0.08690000000000075,87.36170000000004
C[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,<rdkit.Chem.rdchem.Mol object at 0x00000291433FEF30>,84.67000000000002,370.1441186880005,0.5614878444434996,6,2,3.518440000000002,97.96750000000004
C[C@H](COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C)OC(=O)[C@H](C)N,<rdkit.Chem.rdchem.Mol object at 0x00000291433FEF90>,116.76,441.18123246800064,0.4221549724446726,8,2,3.4165400000000012,115.49010000000004
C[C@H](COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C)OC(=O)[C@H](C)N,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF030>,116.76,441.18123246800064,0.4221549724446726,8,2,3.4165400000000012,115.49010000000004
C[C@H](COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C)OC(=O)[C@H](C)N,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF090>,116.76,441.18123246800064,0.4221549724446726,8,2,3.4165400000000012,115.49010000000004
CCC[C@H]1CN([C@@H](CC)C(N)=O)C(=O)C1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF0F0>,63.4,212.15247788,0.7355284136638995,2,1,0.8988999999999999,58.00140000000003
CCC[C@H]1CN([C@@H](CC)C(N)=O)C(=O)C1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF150>,63.4,212.15247788,0.7355284136638995,2,1,0.8988999999999999,58.00140000000003
OC[C@H]1O[C@H](CC1O)n1cc(\C=C\Br)c(=O)[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF1B0>,104.54999999999998,332.0007836160003,0.6945612204028229,6,3,-0.4571,70.9033
OC(CN1CCN(CC1)c1cccc(Cl)c1)C(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF210>,26.71,406.1811911640008,0.6447718424625122,3,1,4.655000000000004,120.83880000000002
OC(CN1CCN(CC1)c1cccc(Cl)c1)C(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF270>,26.71,406.1811911640008,0.6447718424625122,3,1,4.655000000000004,120.83880000000002
OC(CN1CCN(CC1)c1cccc(Cl)c1)C(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF2D0>,26.71,406.1811911640008,0.6447718424625122,3,1,4.655000000000004,120.83880000000002
OC(=O)C(Cc1ccccc1)NCc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF330>,49.33,289.0869564320004,0.8588635565973985,3,2,3.1255000000000015,79.86150000000005
C[C@H](Cc1ccc(OCC(O)=O)cc1)NC[C@H](O)c1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF390>,78.79,363.1237358640006,0.6378199085462228,5,3,3.0576000000000016,97.15330000000004
C[C@H](Cc1ccc(OCC(O)=O)cc1)NC[C@H](O)c1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF3F0>,78.79,363.1237358640006,0.6378199085462228,5,3,3.0576000000000016,97.15330000000004
CC1N(CC2=NCCN2)Cc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF450>,27.63,215.14224754399999,0.8105372822463317,3,1,1.5649,65.57170000000004
CN(C)S(=O)(=O)c1cc(ccc1C)[N+]([O-])=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF4B0>,80.52000000000001,244.051777864,0.5897598365710869,4,0,1.15352,58.706200000000024
CN(C)S(=O)(=O)c1cc(ccc1C)[N+]([O-])=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF510>,80.52000000000001,244.051777864,0.5897598365710869,4,0,1.15352,58.706200000000024
Clc1ccc(CC(=O)N2CCCCC2CN2CCCC2)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF570>,23.550000000000004,354.1265687480007,0.814739745454348,2,0,4.012800000000003,95.19200000000005
CN1CCC(CC1)c1c[nH]c2ccc(O)cc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF5D0>,39.260000000000005,230.141913196,0.7902785359195582,2,2,2.6827000000000005,69.43550000000003
CN1CCC(CC1)c1c[nH]c2ccc(O)cc12,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF630>,39.260000000000005,230.141913196,0.7902785359195582,2,2,2.6827000000000005,69.43550000000003
OCCNC(=O)\C=C\c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF690>,49.33,191.094628656,0.6917568116910905,2,2,0.8083,55.57150000000003
OCCNC(=O)\C=C\c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF6F0>,49.33,191.094628656,0.6917568116910905,2,2,0.8083,55.57150000000003
Brc1ccc(NC2C3CC4CC(C3)CC2C4)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF750>,12.03,305.07791174000056,0.8358762331602886,1,1,4.685700000000003,78.59770000000003
Brc1ccc(NC2C3CC4CC(C3)CC2C4)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF7B0>,12.03,305.07791174000056,0.8358762331602886,1,1,4.685700000000003,78.59770000000003
COc1ccc(cc1)C(=O)C(\Br)=C\C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF810>,63.6,283.96842086800024,0.6803619246020128,4,1,2.2413,61.97030000000001
Nc1c(CC(O)=O)cccc1C(=O)c1ccc(Br)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF870>,80.39,333.0000553440003,0.6654785528464892,4,2,2.889400000000001,79.76870000000002
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF8D0>,29.259999999999998,373.9993228400006,0.784348333258534,2,1,4.558300000000004,84.59440000000004
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF930>,29.259999999999998,373.9993228400006,0.784348333258534,2,1,4.558300000000004,84.59440000000004
Brc1ccc(cc1)C1C(=O)c2ccccc2C1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF990>,34.14,299.97859162800023,0.7540262053739991,2,0,3.611900000000002,71.98600000000002
CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291433FF9F0>,118.21000000000001,653.221281480001,0.45632722461101194,6,3,3.192800000000001,164.15819999999965
CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291433FFA50>,118.21000000000001,653.221281480001,0.45632722461101194,6,3,3.192800000000001,164.15819999999965
CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291433FFAB0>,118.21000000000001,653.221281480001,0.45632722461101194,6,3,3.192800000000001,164.15819999999965
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x00000291433FFB10>,67.59,343.0895390440006,0.7437763293597593,4,2,2.1115,85.22760000000004
CCOC(=O)Nc1cc(nn2c(C)nnc12)-c1ccc(C)c(NS(C)(=O)=O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FFB70>,127.57999999999998,404.12667412000053,0.6678788995810925,8,2,2.34804,104.8032
CCOC(=O)Nc1cc(nn2c(C)nnc12)-c1ccc(C)c(NS(C)(=O)=O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291433FFBD0>,127.57999999999998,404.12667412000053,0.6678788995810925,8,2,2.34804,104.8032
